"","Country","Indicator","Sex","Time","Value"
"2519","New Zealand","Total length of paid maternity and parental leave","Women",2017,18
"2520","New Zealand","Total length of paid maternity and parental leave","Women",2018,18
"2521","New Zealand","Length of paid father-specific leave","Men",2017,0
"2522","New Zealand","Length of paid father-specific leave","Men",2018,0
"2523","Norway","Length of maternity leave","Women",2017,13
"2524","Norway","Length of maternity leave","Women",2018,13
"2525","Norway","Length of parental leave with job protection","Women",2017,78
"2526","Norway","Length of parental leave with job protection","Women",2018,78
"2527","Norway","Total length of paid maternity and parental leave","Women",2017,91
"2528","Norway","Total length of paid maternity and parental leave","Women",2018,91
"2529","Norway","Length of paid father-specific leave","Men",2017,10
"2530","Norway","Length of paid father-specific leave","Men",2018,10
"2531","Poland","Length of maternity leave","Women",2017,20
"2532","Poland","Length of maternity leave","Women",2018,20
"2533","Poland","Length of parental leave with job protection","Women",2017,183.7
"2534","Poland","Length of parental leave with job protection","Women",2018,183.7
"2535","Poland","Total length of paid maternity and parental leave","Women",2017,52
"2536","Poland","Total length of paid maternity and parental leave","Women",2018,52
"2537","Poland","Length of paid father-specific leave","Men",2017,2
"2538","Poland","Length of paid father-specific leave","Men",2018,2
"2539","Portugal","Length of maternity leave","Women",2017,6
"2540","Portugal","Length of maternity leave","Women",2018,6
"2541","Portugal","Length of parental leave with job protection","Women",2017,128.1
"2542","Portugal","Length of parental leave with job protection","Women",2018,128.1
"2543","Portugal","Total length of paid maternity and parental leave","Women",2017,30.1
"2544","Portugal","Total length of paid maternity and parental leave","Women",2018,30.1
"2545","Portugal","Length of paid father-specific leave","Men",2017,22.3
"2546","Portugal","Length of paid father-specific leave","Men",2018,22.3
"2547","Slovak Republic","Length of maternity leave","Women",2017,34
"2548","Slovak Republic","Length of maternity leave","Women",2018,34
"2549","Slovak Republic","Length of parental leave with job protection","Women",2017,130
"2550","Slovak Republic","Length of parental leave with job protection","Women",2018,130
"2551","Slovak Republic","Total length of paid maternity and parental leave","Women",2017,164
"2552","Slovak Republic","Total length of paid maternity and parental leave","Women",2018,164
"2553","Slovak Republic","Length of paid father-specific leave","Men",2017,0
"2554","Slovak Republic","Length of paid father-specific leave","Men",2018,0
"2555","Spain","Length of maternity leave","Women",2017,16
"2556","Spain","Length of maternity leave","Women",2018,16
"2557","Spain","Length of parental leave with job protection","Women",2017,46
"2558","Spain","Length of parental leave with job protection","Women",2018,46
"2559","Spain","Total length of paid maternity and parental leave","Women",2017,16
"2560","Spain","Total length of paid maternity and parental leave","Women",2018,16
"2561","Spain","Length of paid father-specific leave","Men",2017,4.3
"2562","Spain","Length of paid father-specific leave","Men",2018,4.3
"2563","Sweden","Length of maternity leave","Women",2017,19.9
"2564","Sweden","Length of maternity leave","Women",2018,19.9
"2565","Sweden","Length of parental leave with job protection","Women",2017,65.1
"2566","Sweden","Length of parental leave with job protection","Women",2018,65.1
"2567","Sweden","Total length of paid maternity and parental leave","Women",2017,55.7
"2568","Sweden","Total length of paid maternity and parental leave","Women",2018,55.7
"2569","Sweden","Length of paid father-specific leave","Men",2017,14.3
"2570","Sweden","Length of paid father-specific leave","Men",2018,14.3
"2571","Switzerland","Length of maternity leave","Women",2017,16
"2572","Switzerland","Length of maternity leave","Women",2018,16
"2573","Switzerland","Length of parental leave with job protection","Women",2017,0
"2574","Switzerland","Length of parental leave with job protection","Women",2018,0
"2575","Switzerland","Total length of paid maternity and parental leave","Women",2017,14
"2576","Switzerland","Total length of paid maternity and parental leave","Women",2018,14
"2577","Switzerland","Length of paid father-specific leave","Men",2017,0
"2578","Switzerland","Length of paid father-specific leave","Men",2018,0
"2579","Turkey","Length of maternity leave","Women",2017,16
"2580","Turkey","Length of maternity leave","Women",2018,16
"2581","Turkey","Length of parental leave with job protection","Women",2017,26
"2582","Turkey","Length of parental leave with job protection","Women",2018,26
"2583","Turkey","Total length of paid maternity and parental leave","Women",2017,16
"2584","Turkey","Total length of paid maternity and parental leave","Women",2018,16
"2585","Turkey","Length of paid father-specific leave","Men",2017,1
"2586","Turkey","Length of paid father-specific leave","Men",2018,1
"2587","United Kingdom","Length of maternity leave","Women",2017,52
"2588","United Kingdom","Length of maternity leave","Women",2018,52
"2589","United Kingdom","Length of parental leave with job protection","Women",2017,18
"2590","United Kingdom","Length of parental leave with job protection","Women",2018,18
"2591","United Kingdom","Total length of paid maternity and parental leave","Women",2017,39
"2592","United Kingdom","Total length of paid maternity and parental leave","Women",2018,39
"2593","United Kingdom","Length of paid father-specific leave","Men",2017,2
"2594","United Kingdom","Length of paid father-specific leave","Men",2018,2
"2595","United States","Length of maternity leave","Women",2017,0
"2596","United States","Length of maternity leave","Women",2018,0
"2597","United States","Length of parental leave with job protection","Women",2017,12
"2598","United States","Length of parental leave with job protection","Women",2018,12
"2599","United States","Total length of paid maternity and parental leave","Women",2017,0
"2600","United States","Total length of paid maternity and parental leave","Women",2018,0
"2601","United States","Length of paid father-specific leave","Men",2017,0
"2602","United States","Length of paid father-specific leave","Men",2018,0
"2603","Chile","Length of maternity leave","Women",2017,18
"2604","Chile","Length of parental leave with job protection","Women",2017,12
"2605","Chile","Total length of paid maternity and parental leave","Women",2017,30
"2606","Chile","Length of paid father-specific leave","Men",2017,1
"2607","Costa Rica","Length of maternity leave","Women",2017,17.3
"2608","Costa Rica","Length of parental leave with job protection","Women",2017,0
"2609","Costa Rica","Total length of paid maternity and parental leave","Women",2017,17.3
"2610","Costa Rica","Length of paid father-specific leave","Men",2017,0
"2611","Estonia","Length of maternity leave","Women",2017,20
"2612","Estonia","Length of maternity leave","Women",2018,20
"2613","Estonia","Length of parental leave with job protection","Women",2017,146
"2614","Estonia","Length of parental leave with job protection","Women",2018,146
"2615","Estonia","Total length of paid maternity and parental leave","Women",2017,166
"2616","Estonia","Total length of paid maternity and parental leave","Women",2018,166
"2617","Estonia","Length of paid father-specific leave","Men",2017,2
"2618","Estonia","Length of paid father-specific leave","Men",2018,2
"2619","Israel","Length of maternity leave","Women",2017,26
"2620","Israel","Length of maternity leave","Women",2018,26
"2621","Israel","Length of parental leave with job protection","Women",2017,32
"2622","Israel","Length of parental leave with job protection","Women",2018,32
"2623","Israel","Total length of paid maternity and parental leave","Women",2017,15
"2624","Israel","Total length of paid maternity and parental leave","Women",2018,15
"2625","Israel","Length of paid father-specific leave","Men",2017,0
"2626","Israel","Length of paid father-specific leave","Men",2018,0
"2627","Latvia","Length of maternity leave","Women",2017,16
"2628","Latvia","Length of maternity leave","Women",2018,16
"2629","Latvia","Length of parental leave with job protection","Women",2017,78
"2630","Latvia","Length of parental leave with job protection","Women",2018,78
"2631","Latvia","Total length of paid maternity and parental leave","Women",2017,94
"2632","Latvia","Total length of paid maternity and parental leave","Women",2018,94
"2633","Latvia","Length of paid father-specific leave","Men",2017,1.4
"2634","Latvia","Length of paid father-specific leave","Men",2018,1.4
"2635","Lithuania","Length of maternity leave","Women",2017,18
"2636","Lithuania","Length of maternity leave","Women",2018,18
"2637","Lithuania","Length of parental leave with job protection","Women",2017,148
"2638","Lithuania","Length of parental leave with job protection","Women",2018,148
"2639","Lithuania","Total length of paid maternity and parental leave","Women",2017,62
"2640","Lithuania","Total length of paid maternity and parental leave","Women",2018,62
